square_feet,num_bedrooms,num_bathrooms,garage_spaces,year_built,lot_size,distance_to_city_center,price
1681,2,1,0,1920,0.5286955150508118,19.476275451616523,216623.91526390682
2646,3,3,2,1950,0.5446431433231443,18.914697427701938,421972.43212721136
2772,2,1,2,1917,0.9892451810700712,28.262142814695103,502320.75165595935
1351,4,2,2,1917,0.49975039981757513,42.62286274740429,239238.37511040215
1219,3,3,1,2021,1.3081071410329959,17.17548148643932,293050.2890761916
2514,5,3,2,2021,0.5251676424556899,41.64571507847819,399496.80189781694
3972,1,3,2,1925,0.7589528678604743,8.985623399579147,733550.3309890553
4142,3,3,1,1919,0.11267999995613834,9.456588983178044,698391.0670109212
4370,1,3,0,1924,0.22123113652163817,23.095716826642196,704464.181158817
563,3,3,1,1994,0.24124909240487735,13.901949062063284,163386.19886485857
1059,5,1,2,1981,0.5489892320631473,24.734194769245477,290687.62722864933
2233,1,1,2,1979,0.21910796704222857,1.6112199617650507,462452.126281698
1169,3,2,1,2016,0.7128067142132011,14.559643003929132,337025.7102972805
4394,1,3,1,1944,0.440274687178046,47.4295502555984,623861.4720005827
2042,2,3,2,2019,0.4450616153963512,44.08411575858687,346099.34731232515
1771,2,1,1,1957,0.6959769716376459,2.4069216964648703,327837.84270538687
2915,2,2,2,2006,1.2880674937866663,40.412338753400164,516504.146451682
3291,4,2,2,1917,1.154508898351692,22.749886281791746,593251.0405060645
3554,2,3,2,1947,1.3314023114321245,41.0254442514582,626277.8146841775
2958,2,2,0,1913,1.485754568371652,14.724889783713474,475801.83540315984
3565,5,2,1,1906,0.06609799619541198,27.96003834435688,554670.7095831687
1663,1,3,1,2023,1.054136716418172,49.320039454604974,291434.34292943514
3249,1,3,2,1937,0.2237528465115859,17.014488595099344,535781.4350629309
2448,2,3,0,2012,1.4083946579042164,44.35118331334654,411314.02546804724
559,1,1,1,1963,0.378926392322667,43.985148404328825,90462.94601469621
3602,3,3,1,1928,0.5574355514378878,8.54809881370783,632578.0831010152
832,2,2,0,1986,1.469627088111136,12.933763295633721,315514.89253410377
4671,2,1,1,2010,1.3074289869262565,7.270838174112028,729547.1844814739
689,4,2,1,2005,0.11845179785205069,15.113320595029933,134192.01685430724
4060,3,1,1,2020,0.11795649789942754,26.66823460189171,674359.2126970616
795,2,3,0,2012,1.2373195001104305,46.475752325253424,174672.65241888282
3048,2,2,0,1997,0.15203943497182076,20.432503286117473,441600.3938894161
676,1,1,2,1954,1.2850150153176236,49.4067514285813,96804.08225960858
1299,2,2,2,1980,1.390700111708625,20.5625747480811,311436.94279848546
1305,2,3,2,1944,0.08456382549536615,29.862352111482288,294131.05273564433
2242,2,1,1,1981,0.36900988136403384,48.27355868210705,347404.8620311539
714,2,2,2,1918,0.08362540069287538,30.477796636812958,126275.83189624087
2379,4,1,2,1901,0.1556081665157578,19.95815479003139,377268.0114722365
3200,3,3,2,1992,0.8244053974835065,26.750941608969256,494891.53069464525
1096,4,1,2,1965,1.1087378038255957,27.64428022075795,137009.23062712848
2217,1,1,2,1981,0.7452368817005245,6.147602534064672,389677.0059092946
1855,5,2,1,2002,0.6096199193776135,20.827732389846084,238985.87434569493
4723,2,1,0,2005,0.3497437814915682,26.791261825984094,733891.0744175536
1792,1,3,1,1999,0.39303534440392657,39.183748405746826,351076.15605771955
3098,5,2,0,1935,0.8944746766161022,1.295959429484042,629804.4648301345
3937,2,1,2,1955,1.2908582311872363,40.88071580152012,597357.6120616796
641,2,3,1,1920,0.63662676243141,14.240260741458943,121467.5619966134
3716,5,3,2,1996,1.412460052428664,36.05423589802243,744189.7950250808
3339,4,1,1,1962,0.12557236725327847,38.84509318173431,515198.79568465543
4840,5,1,1,1901,1.2523554002496142,43.12187420573336,765767.0160722898
4013,5,2,2,1973,0.5410869050660275,47.64112603924556,635945.8385892792
3250,3,3,2,1914,1.309712775423659,45.10061696186091,547861.2467975756
2214,2,3,0,1961,1.3831541185307374,32.02619714832613,351656.48242719215
1635,2,3,2,1911,1.0655922281972952,36.547116316004974,303783.6789925567
4221,4,1,0,1902,0.5648271789897626,35.40386799700604,626223.409071517
2409,4,1,2,1903,0.7125548677560811,26.375978201794496,386892.6930966628
2747,3,1,0,1908,0.8500754844363214,38.66117856683582,415307.57297742134
4602,3,2,1,1945,0.7200158732393545,23.195406166596165,832980.0558489956
2048,3,3,1,1941,1.197174419827342,41.1782388889837,315789.9360912414
3139,4,3,2,1973,1.1687160178427287,37.446186618187,506114.63959397166
3331,5,1,1,1930,0.0683503633161319,25.001064810035594,484453.8103081772
1506,2,2,2,1936,0.26990972415391834,26.192817790389547,258814.35251020055
3721,2,2,2,1910,0.5771458020987,32.415006524526916,659980.5355116149
3562,1,2,2,1960,1.025016204635526,17.321014591233574,606035.5259895318
3552,4,2,0,1926,0.38306201523492067,28.24664387891492,720224.9024160809
4929,4,2,0,1945,0.5180445891188356,45.09675537972648,720871.115386612
2819,3,1,2,1969,0.7200160134479895,16.241167749182935,483099.7209185075
4039,1,1,1,2006,0.9048553870319455,34.781113989264696,505805.7905070545
2866,1,1,1,1993,1.3576048548281767,2.95272074131963,540509.4329638581
1026,4,3,1,1942,1.2167173113389937,7.2813928603872915,345899.5766545491
3307,3,2,0,1998,0.57086534910883,44.365188575190174,499217.63045805803
1695,2,2,0,1944,1.16357660049712,45.26270021610502,279538.10274893604
2253,3,3,0,1917,1.2573540865563855,28.869258345702402,408586.78758645395
2172,2,2,1,1949,0.8073892402218974,30.251060590847956,309126.9550931859
2528,4,2,1,1905,0.47926134807468523,21.07463896273027,494053.6257724328
2154,3,2,1,1912,1.417454475542841,30.23991273858379,257480.89370308502
4541,1,2,1,2001,1.4452662155179647,43.910515427998284,777665.0135958211
1347,5,2,0,1911,0.37565724066577433,8.574172316644878,285728.16010449844
1367,1,1,2,1906,1.1883458595811165,25.52706873309839,262386.6782131658
1273,2,2,1,1913,0.11054425498916631,43.92961950109338,136099.16352675794
1042,4,1,1,1972,0.053460633792488076,4.4782147060983295,250112.24261905684
4917,3,1,0,1998,0.5597812462322219,10.85863601944455,824273.1742792693
1285,4,1,0,1946,0.720680747076935,26.12989852903776,192444.69783606342
3805,4,1,1,1906,0.8421879981686322,31.255500013948012,580114.794256602
3383,2,3,2,1938,0.5984835457568835,35.65004914647049,509418.12349336373
948,4,1,0,1955,0.2367569631971222,10.062929669952496,300512.16723388043
3810,3,3,0,1984,0.5499477182047926,30.29469365111352,573683.061543815
2405,1,3,0,1918,1.241647400079631,17.825552862923605,482647.8308737998
4909,4,1,0,2022,0.5367794355472164,16.503359768846643,850728.0454297041
3751,3,2,1,1926,0.9088402409309839,4.081298504687925,744900.9569732016
884,3,2,1,1960,1.0372711709090259,7.075864769355915,257496.00981904412
794,2,1,1,1965,1.1120334984635274,40.14956745737427,176787.17870272056
1738,4,1,2,1951,0.7575812301855446,23.382965182695894,294249.5897987546
3316,2,3,0,2023,0.2322826575759125,37.7039409685927,541162.5246293521
1598,1,3,0,1955,1.355736931655703,41.06252560453495,340597.577657329
2237,1,2,0,1913,0.4274478388887657,39.87532104243024,287619.9636006426
2689,3,3,1,2000,0.5414860396724779,49.079636759417994,457369.2962299225
3265,4,3,0,1932,1.1719785463804961,13.704052601814357,650650.1917289097
1722,3,1,1,2007,1.1571095330178343,4.56602290874126,374147.7467197139
3742,4,3,1,1911,1.3497595455473903,26.60994588510017,687914.8672923244
4399,2,3,2,2014,0.09893484440758163,48.20266696800472,673376.2096342408
4823,1,3,0,1984,1.3180404414707585,10.908665295186157,799132.3719384731
910,1,2,1,1993,1.1987269377072252,27.650866431069613,151163.7703144591
3499,2,1,0,1985,0.8113874405842845,21.070720176857,653506.6491608473
3445,5,2,1,1965,0.2812544840747512,31.56158856284351,599529.323688983
1377,5,1,1,1992,0.8402408734307929,22.37388416909254,267393.4185232799
1286,5,1,1,1923,0.3312178790550782,49.436092066504635,215568.01383563966
2609,4,3,1,1995,1.4491877617329276,39.18609246072562,488911.83133391605
2486,2,2,2,1944,1.0777779980184374,38.87560735398579,393883.54490727454
1378,4,2,0,1975,0.9145423545130841,18.979184960353813,317087.28050369263
2107,4,3,0,2018,1.2293772445408395,38.495812241210494,400453.49392275966
2903,2,2,1,1954,0.8220484602385141,26.566953519831316,492489.17908903427
570,4,1,0,2022,0.13737675570177124,43.006842306661646,130771.83065296606
2810,2,1,0,1970,0.4255928860515106,39.32733245513877,483579.2052107179
4901,5,1,0,1952,1.473446950050298,33.83704271596909,836714.6865212033
3795,5,3,2,1965,1.2836788297706552,12.816535531005009,730826.1621572385
1261,4,2,1,2003,1.3947949995352633,29.11231942597938,214394.544332595
2621,1,1,2,1918,0.19185496645881095,44.76090470317864,391114.26429708506
4082,2,3,0,1950,0.40959763588114123,31.57453289675887,562030.1735538614
4697,3,1,0,1981,0.14169864613427685,41.75819575592296,759610.0036852602
2129,3,1,2,1997,1.2421383274282167,27.148493822126493,451407.1205702418
4788,4,2,1,1965,0.30215552948880287,42.301733543960516,735159.4608152155
1585,1,3,0,1944,0.6445764669546251,29.594374262028936,307446.8720544893
2957,2,1,2,2001,0.4407779084982691,42.711170392654786,423781.86429727596
4895,5,1,2,1939,1.3990183251994812,24.168732668911407,794961.1507906539
3766,4,3,1,1982,0.9321512893482595,33.65789399106356,659499.6062868894
953,2,3,2,1905,1.2092812328865146,3.810383471947081,238401.49109170065
3121,2,2,2,1950,0.923104623666301,22.45321914931755,543107.4109678154
1118,2,1,2,1940,0.9381985672714266,7.829648928512757,349639.96179957944
1136,1,2,0,1946,0.6052241062521388,12.283054633968781,292972.3900601256
2848,2,1,0,1916,0.3965504506292022,27.5244061408197,419578.2760452381
3536,1,2,1,1922,0.5551611017518797,27.49268544726977,529698.9844511285
2749,1,1,2,1939,0.47754716273357317,40.16913123412618,305292.659142173
3221,2,3,2,1972,1.05227806248748,24.277590074388844,716914.7500761561
2849,5,2,0,1936,0.6627181153102033,47.27155591504695,304557.66347208025
4932,2,3,0,2001,0.8477375491809304,17.41285124709155,823142.5808817979
2494,5,1,0,1984,1.167865164311847,23.492108489132534,414883.6434100266
3320,4,3,1,1957,0.43650489159181477,38.74943827064097,590641.8013217504
1571,3,2,0,1920,0.6642919564064469,33.198059161075896,252665.65233792778
2531,4,2,2,1926,0.803256443808894,9.17341521023338,502331.05687530874
1749,1,3,2,1910,0.12802039925733,26.430602873164883,288786.1841984284
1795,4,1,2,1938,0.2706706500610883,4.713284061979552,363562.23108386766
4056,3,2,1,1993,0.14209039877864038,8.316802506473,718956.5191253
827,3,1,2,1962,1.140772277682426,6.124286048952718,233713.09358723336
1296,5,2,2,1927,0.4848673097684796,5.656199774703218,342791.92138823244
3361,4,1,2,1983,0.6627605318065246,8.171224199386845,658840.6690280351
3293,1,1,0,1946,1.0248704481591402,44.63163468323829,434926.26033985266
3594,1,3,2,2008,1.4513808269998039,34.71573961676314,702752.3344839825
3477,5,1,0,1946,1.226016128225865,34.09920918277921,574231.9908776323
1462,5,2,0,2009,0.13380941318001455,44.898433463018556,243758.43477706425
1768,4,3,1,2001,0.49331419046504427,35.1923277053189,254217.0976571069
872,5,2,1,1903,0.12116194355647919,30.835077291537246,176151.7263441067
4880,3,3,2,1960,0.139419058694474,37.5197121437992,734036.6051580422
3068,1,3,1,1917,0.23481125284668003,35.1947358122239,518589.41087874735
4193,3,1,0,1949,0.5155686240976723,30.44098541901294,656470.9254373113
2104,2,1,0,2023,0.3856738077325655,6.274713574393201,351535.20710233867
595,3,2,2,1992,0.5606533116362961,4.439437619664085,223873.64879987523
4869,1,2,2,1935,1.2419145044682975,9.079349383569427,867095.3781619157
4441,2,1,2,1990,1.206642475411055,31.443804560836902,624821.1896494249
1700,4,2,0,2016,0.5585713863160229,26.573668314047687,325029.2110130442
4444,2,2,0,1900,1.0067408040923815,27.781900563293238,614130.3635833638
631,5,1,2,1934,0.5903623334099253,19.894402837010578,206422.20120511297
3615,1,3,2,1904,0.6096376857779292,41.323044238776504,615252.8132230417
1890,5,1,0,2019,1.0297975037122251,37.36611776264659,364675.61289147043
1649,3,2,1,2015,0.6072664440723157,3.521504773394424,369713.04549252504
4010,4,3,0,1905,0.8464266604004806,10.814052448951257,741496.7167607456
4147,1,1,1,1959,0.21707766171496462,27.740666427547165,629824.1390686715
1307,4,3,2,1999,0.8312791538854001,10.373194076988955,399865.22876328055
550,1,2,0,1904,1.1258992155859389,7.916064989713284,184775.1920112931
3708,5,3,2,2007,1.3381387707266559,1.466962799919528,790211.2379321274
555,3,2,2,1931,0.26352518207278036,49.16484332220249,21734.826532022213
4164,2,1,2,1938,0.6455307635170372,12.33532680631801,728668.2049124414
1243,4,3,0,2008,0.7549675623915943,21.699560685200147,328020.6920661428
3376,1,3,0,1994,1.3619774111220984,31.719774068910098,568219.735680359
579,1,3,1,1939,0.423242190974476,13.065404607920357,257307.5925590489
4972,4,2,0,2008,0.2902113511262984,40.88396296118711,793840.114787271
4440,2,1,1,2007,0.25516164013004755,30.03336757620033,675821.3885792684
3466,3,1,1,1941,0.27457539943746767,34.55458289450316,543405.1569211269
4228,1,2,0,1973,1.3108099844664152,8.53017707895582,819302.041117693
625,1,3,0,1994,0.9487204779794883,36.40785412288344,211798.42104711317
718,4,2,2,1907,0.6600551599094654,3.595677306896104,183937.14193277986
1447,4,2,2,1990,1.3067699622992626,16.7263404468106,307686.5049668039
4873,1,1,0,1928,0.4821416586743208,22.09690237238792,825636.5135767619
1094,1,2,1,1959,1.3953973836908493,5.661135112716257,269475.2310750812
640,1,3,0,1977,1.1503424895964043,28.401990749064588,160269.23744008192
3393,5,2,2,1922,0.07984011890628402,17.706004197414693,606142.0515470457
3555,1,2,1,1903,0.7208181321479842,7.6289754814354485,631494.8993009705
2130,3,2,2,2015,1.271577071164148,14.987818339704656,482933.5606778983
1376,3,3,0,1933,0.6244093379260547,29.432020476180718,224381.5115350345
4705,2,2,0,2004,1.4813583986479448,12.040481634689588,846324.1841783365
3160,4,1,0,1937,1.2775489441518706,24.04324723783004,572210.9990576163
3890,2,2,2,1960,1.1419240997571591,34.83041966671432,787145.9366740403
2529,1,2,0,1926,0.2464860598932327,30.95562275445689,425430.00601726904
3052,4,1,0,1982,0.20640632692623584,38.43961280452599,547234.8521583632
4111,1,1,0,1930,0.9797247748900323,34.906681069049746,616112.2793793785
1540,4,1,2,1902,1.0090666807357649,24.73482887273814,378367.79955490615
814,5,1,2,1992,0.26390109751593327,26.464550954794124,284381.5134932008
3959,5,1,0,1976,1.2882496307387787,13.970959839086992,714347.1970578199
4672,5,1,2,1926,1.3169095423692272,46.66948591385759,809419.0213486443
3525,2,3,1,1942,0.6540580028724305,45.194353437925145,545512.8696456746
3446,4,2,1,1959,0.9312095211902476,41.00432171331025,481968.1265547276
3736,2,3,1,1995,0.7905668463174442,8.303012930876282,711520.5291387794
4180,4,3,1,1945,0.10171077133273412,38.84324189389466,691969.6950198826
3606,1,1,0,2012,0.18109965130690753,46.44844577174634,587471.6166244418
2037,5,2,1,2013,1.1806757898834341,45.580648908002416,385460.86350627366
4372,5,3,0,1936,0.7580552714123701,45.34777742404947,709403.9936370663
2367,4,2,0,2020,0.9358072606319929,34.02323251807622,428461.0372136571
1661,2,2,2,1966,0.9386571435153946,13.260718852429992,235399.32796722383
4420,2,1,1,2002,0.6004486147757235,29.692211368165285,710438.8755862933
4382,3,2,0,1905,0.09264829905608399,14.907280873460651,746377.2988336999
3256,5,3,2,1958,1.1910190456604701,40.23919241261149,590010.9495594304
2412,5,3,0,1902,0.729238078670965,9.436197273454994,479699.53711632884
764,2,1,0,2022,0.251415009487616,11.603429668263344,230270.56899686885
4928,5,3,2,2015,0.08055911092376364,13.989509828120642,873425.3198356867
1802,2,1,0,1976,0.07540542082858201,30.120269577097144,295318.518605927
1694,3,3,2,1910,0.0983534070569484,29.810710959100035,241868.3792547412
2026,4,3,1,1926,0.27478422080089365,27.915421936423847,334136.7765556823
4104,4,1,0,2016,0.38562576804906173,8.119569115546206,772746.0657305814
4894,3,2,0,1901,0.4083579773472381,23.708321447970288,803080.7862648234
2748,5,1,1,1963,0.9665860848952318,46.494967468418565,513299.6706252489
1658,1,2,0,2003,0.40026807297742517,46.973343190446954,317007.40288911044
4867,5,2,2,1943,1.0272379406644516,24.54267539675796,851177.4417784984
4013,2,1,2,1975,1.2438538792309286,13.857704692064218,669526.5391625403
2578,1,1,2,1954,0.6079450299775315,49.64101938689355,362929.6749905813
1644,3,1,0,2010,1.0916122355083677,11.778061173671555,323331.85724591237
568,4,2,1,2020,0.2009858959402428,42.20592033786983,134860.97233240475
4217,4,2,0,1939,0.5254903246243007,15.439194185945494,666486.1334782479
3508,5,2,1,1975,1.0398245766421708,45.58565794587679,545119.7538403544
1326,4,2,1,1922,1.401088309102407,6.827984565735451,410320.31968882144
1669,5,1,0,1963,0.9425516061207394,16.498217795036226,381046.47626992076
1483,2,1,1,1994,0.5775631360826211,32.506222642613466,340721.42316917644
4477,2,2,0,1956,0.5048508085847859,5.639029899978962,704415.5370632359
3834,3,3,0,1909,0.6177470097619204,20.19459054146448,673742.9561146193
2840,2,1,0,2016,0.9967041190790283,20.290306039792796,581040.7034366913
2515,5,3,0,1934,0.5241366618252478,26.049765379435645,438163.35038458335
1952,4,3,2,1905,0.7314970315046374,1.1784977400723005,405302.86851551186
2633,2,3,0,1988,1.1505510191623471,32.91243037443101,481450.3912213632
1539,2,2,2,1994,0.3947790166837984,21.05816360683065,344955.83109097055
4713,5,1,0,1953,1.0889395631225507,12.862798709977376,812306.9570647143
3966,2,3,1,1993,1.154115529952737,11.106534541905464,733889.6624283699
3526,4,2,2,2023,1.302328303136225,38.97663308778117,725126.4200499478
4757,4,1,0,1978,0.08461151385418972,15.029010484963795,802767.9138724776
3247,4,2,0,2009,0.21495400328553455,34.187520765563846,617457.0657823761
4762,4,1,1,1966,1.434514451048933,1.4813442202513842,819978.1075545993
4895,1,1,1,1981,0.23238301906388992,48.54456084830112,637770.4811539999
3995,4,2,0,2016,0.7574109296329344,4.939026647011063,732310.7919480717
4355,1,3,1,2019,0.29207680768593236,20.821930909831092,777621.5525786396
1061,4,1,1,1955,1.2272375105355864,33.71365974693068,179748.3596106709
2703,4,1,2,1980,0.18992973731137447,31.588757052065453,458144.24013588513
3919,5,3,1,1959,0.17414439474831442,44.73267402090429,711788.8712494539
